title,true_path,predicted_path,correct,true_in_retrieved,model_score,retrieval_score,combined_score,retrieval_time,reranking_time
a single-dose intranasal live-attenuated codon deo,Medical and Health Science > Health Science > Public Health > Epidemiology > Outbreak Investigation,Medical and Health Science > Basic Medicine > Immunology > Vaccine,False,False,0.23501509428024292,0.45249462127685547,0.32200690507888796,0.021883726119995117,0.8217916488647461
coping during the covid 19 pandemic among young ad,Medical and Health Science > Health Science > Public Health > Epidemiology > Outbreak Investigation,Social Science > Psychology and Cognitive Science > Health Psychology > Stress and Coping,False,False,0.1910201758146286,0.47315913438796997,0.30387575924396515,0.02120232582092285,0.6081271171569824
the impact of socioeconomic status on changes in c,Medical and Health Science > Health Science > Public Health > Epidemiology > Outbreak Investigation,Medical and Health Science > Health Science > Public Health > Health Promotion > Disease Prevention,False,False,0.1681356579065323,0.5095705986022949,0.3047096341848374,0.022724390029907227,1.1504743099212646
continuing cancer surgery through the first six mo,Medical and Health Science > Health Science > Public Health > Epidemiology > Outbreak Investigation,Medical and Health Science > Health Science > Dentistry > Oral Surgery,False,True,0.2362593412399292,0.3411966562271118,0.27823426723480227,0.023551225662231445,1.0215308666229248
which personality traits can mitigate the impact o,Medical and Health Science > Health Science > Public Health > Epidemiology > Outbreak Investigation,Social Science > Psychology and Cognitive Science > Health Psychology > Chronic Illness,False,False,0.23309174180030823,0.31930607557296753,0.2675774753093719,0.02210521697998047,1.0690398216247559
high impact of covid-19 outbreak in a nursing home,Medical and Health Science > Health Science > Public Health > Epidemiology > Outbreak Investigation,Medical and Health Science > Health Science > Public Health > Epidemiology > Outbreak Investigation,True,True,0.23277510702610016,0.5307823419570923,0.35197800099849696,0.028749704360961914,1.1084892749786377
the effect of preventive measures and vaccination ,Medical and Health Science > Health Science > Public Health > Epidemiology > Outbreak Investigation,Interdisciplinary Field > Global Challenge > Global Health > Pandemic Preparedness,False,True,0.2799949049949646,0.4471667408943176,0.3468636393547058,0.022803544998168945,1.2983849048614502
in the eye of the covid-19 storm: a web-based surv,Medical and Health Science > Health Science > Public Health > Epidemiology > Outbreak Investigation,Interdisciplinary Field > Global Challenge > Global Health > Pandemic Preparedness,False,True,0.14267084002494812,0.47322821617126465,0.27489379048347473,0.027222156524658203,1.1452314853668213
the chromatin-remodeling factor chd4 coordinates s,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Molecular Biology > Epigenetics,True,True,0.2692667245864868,0.26146364212036133,0.26614549160003664,0.02160501480102539,0.7688789367675781
changed histone acetylation patterns in normal-app,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Molecular Biology > Epigenetics,True,True,0.19738993048667908,0.2404327392578125,0.21460705399513244,0.036472320556640625,0.9865179061889648
sirt1 is essential for normal cognitive function a,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Neuroscience > Neuroplasticity,False,False,0.10634125024080276,0.32388627529144287,0.19335926026105882,0.025828838348388672,0.9180974960327148
regulation of the igfbp-5 and mmp-13 genes by the ,Natural Science > Biological Science > Molecular Biology > Epigenetics,Engineering and Technology > Medical Engineering > Biomedical Engineering > Biomechanics > Orthopedic Biomechanics,False,False,0.1451491266489029,0.23982477188110352,0.18301938474178314,0.03729653358459473,1.2961840629577637
control of gene expression at the onset of bovine ,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Developmental Biology > Embryology,False,False,0.11512032151222229,0.36446094512939453,0.21485657095909116,0.03609585762023926,0.7343165874481201
"a novel protein, chrono, functions as a core compo",Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Cell Biology > Cell Cycle,False,True,0.14574271440505981,0.30950701236724854,0.2112484335899353,0.02634716033935547,0.7334065437316895
rb and p130 control cell cycle gene silencing to m,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Molecular Biology > Epigenetics,True,True,0.33596622943878174,0.3445519804954529,0.3394005298614502,0.02199864387512207,0.7846798896789551
development of a fluorogenic probe with a transest,Natural Science > Biological Science > Molecular Biology > Epigenetics,Medical and Health Science > Medical Biotechnology > Diagnostic Technology > Molecular Diagnostics,False,True,0.10653693228960037,0.3916727304458618,0.22059125155210496,0.02104353904724121,0.6063225269317627
systematic bromodomain protein screens identify ho,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Molecular Biology > Epigenetics,True,True,0.3484251797199249,0.2803487777709961,0.3211946189403534,0.026831626892089844,0.8405077457427979
hdac6 inhibitor blocks amyloid beta-induced impair,Natural Science > Biological Science > Molecular Biology > Epigenetics,Medical and Health Science > Clinical Medicine > Neurology > Neurodegenerative Disease,False,False,0.3165537416934967,0.29186129570007324,0.3066767632961273,0.021268129348754883,0.6634089946746826
a myelopoiesis-associated regulatory intergenic no,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Bioinformatics and Computational Biology > System Biology > Gene Regulatory Network,False,False,0.26535487174987793,0.3109091520309448,0.28357658386230467,0.0225677490234375,0.773198127746582
bryostatin modulates latent hiv-1 infection via pk,Natural Science > Biological Science > Molecular Biology > Epigenetics,Medical and Health Science > Basic Medicine > Immunology > Adaptive Immunity,False,False,0.23174184560775757,0.2804188132286072,0.2512126326560974,0.021643400192260742,0.7695536613464355
identification of a common non-apoptotic cell deat,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Cell Biology > Apoptosis,False,False,0.21964126825332642,0.4830329418182373,0.32499793767929075,0.022394418716430664,0.6393537521362305
trichostatin a exacerbates atherosclerosis in low ,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Molecular Biology > Epigenetics,True,True,0.16173087060451508,0.23007690906524658,0.18906928598880768,0.023842573165893555,0.7914266586303711
overexpression of lsd1 contributes to human carcin,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Molecular Biology > Epigenetics,True,True,0.27965375781059265,0.2795221209526062,0.27960110306739805,0.02107071876525879,0.593822717666626
a survey of small rnas in human sperm,Natural Science > Biological Science > Molecular Biology > Epigenetics,Medical and Health Science > Clinical Medicine > Obstetrics and Gynecology > Reproductive Medicine,False,True,0.2963367998600006,0.29505813121795654,0.295825332403183,0.013667583465576172,0.34905529022216797
increased life span due to calorie restriction in ,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Biochemistry > Metabolic Pathway,False,False,0.19235113263130188,0.34349822998046875,0.25280997157096863,0.021743297576904297,1.0153520107269287
hdac11 suppresses the thermogenic program of adipo,Natural Science > Biological Science > Molecular Biology > Epigenetics,Medical and Health Science > Health Science > Nutrition and Dietetics > Community Nutrition,False,True,0.2182222157716751,0.28587663173675537,0.24528398215770722,0.024642467498779297,0.662280797958374
the synergic effect of vincristine and vorinostat ,Natural Science > Biological Science > Molecular Biology > Epigenetics,Medical and Health Science > Clinical Medicine > Oncology > Cancer Biology,False,False,0.24554406106472015,0.2969573736190796,0.26610938608646395,0.013001441955566406,0.3416922092437744
"functional cooperation of mir-125a, mir-125b, and ",Natural Science > Biological Science > Molecular Biology > Epigenetics,Medical and Health Science > Clinical Medicine > Oncology > Cancer Biology,False,False,0.4564802646636963,0.28640854358673096,0.38845157623291016,0.023624897003173828,1.3387465476989746
pharmacologic inhibition of the tgf- type i recept,Natural Science > Biological Science > Molecular Biology > Epigenetics,Engineering and Technology > Medical Engineering > Biomedical Engineering > Biomechanics > Tissue Biomechanics,False,False,0.20537836849689484,0.22148120403289795,0.21181950271129607,0.02753162384033203,0.8664000034332275
tnf inhibits notch-1 in skeletal muscle cells by e,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Molecular Biology > Epigenetics,True,True,0.08846225589513779,0.323624849319458,0.1825272932648659,0.013185262680053711,0.30818891525268555
hdac 3 negatively regulates spatial memory in a mo,Natural Science > Biological Science > Molecular Biology > Epigenetics,Medical and Health Science > Clinical Medicine > Neurology > Neurodegenerative Disease,False,False,0.4160928428173065,0.2531188726425171,0.3509032547473907,0.02345418930053711,0.8477780818939209
the role of dnmt and hdacs in the fetal programmin,Natural Science > Biological Science > Molecular Biology > Epigenetics,Medical and Health Science > Basic Medicine > Medical Genetics > Genetic Counseling,False,True,0.12336912751197815,0.3647138476371765,0.2199070155620575,0.02431631088256836,0.8662652969360352
resveratrol protects against tnf- -induced injury ,Natural Science > Biological Science > Molecular Biology > Epigenetics,Agricultural Science > Agricultural Biotechnology > Plant Biotechnology > Molecular Marker,False,False,0.20869003236293793,0.2639264464378357,0.23078459799289702,0.023804426193237305,0.9138474464416504
analysis of the transcription factor wuschel and i,Natural Science > Biological Science > Molecular Biology > Epigenetics,Agricultural Science > Agriculture Forestry and Fisheries > Agronomy > Plant Protection > Plant Pathology,False,False,0.21709124743938446,0.3001036047935486,0.2502961903810501,0.02141737937927246,0.7122855186462402
epigenetic reprogramming as a key to reverse agein,Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Biological Science > Molecular Biology > Epigenetics,True,True,0.07253493368625641,0.4897990822792053,0.23944059312343596,0.021808147430419922,0.7537956237792969
selective hdac inhibition by acy-241 enhances the ,Natural Science > Biological Science > Molecular Biology > Epigenetics,Medical and Health Science > Clinical Medicine > Oncology > Cancer Biology,False,False,0.390127956867218,0.3315476179122925,0.3666958212852478,0.022172927856445312,0.7963519096374512
sirtuin 1 is upregulated in a subset of hepatocell,Natural Science > Biological Science > Molecular Biology > Epigenetics,Medical and Health Science > Clinical Medicine > Oncology > Cancer Biology,False,False,0.4612423777580261,0.33478182554244995,0.41065815687179563,0.022413969039916992,0.8850235939025879
"sch527123, a novel cxcr2 antagonist, inhibits ozon",Natural Science > Biological Science > Molecular Biology > Epigenetics,Natural Science > Earth and Environmental Science > Atmospheric Science > Atmospheric Chemistry > Ozone Depletion,False,False,0.43013033270835876,0.30283546447753906,0.3792123854160309,0.022232532501220703,0.9595496654510498
severe trauma with associated pelvic fractures: th,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Emergency Medicine > Trauma Care,False,True,0.09977300465106964,0.4763110280036926,0.25038821399211886,0.03580307960510254,1.0708553791046143
fixation of pelvic-acetabular fractures using a mi,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.7524231672286987,0.27636539936065674,0.562000060081482,0.02191758155822754,0.7252216339111328
the course and anatomical characteristics of sciat,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.645379364490509,0.2474740743637085,0.4862172484397888,0.011707544326782227,0.2909090518951416
"effects of hip bracing on gait biomechanics, pain ",Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Engineering and Technology > Medical Engineering > Biomedical Engineering > Biomechanics > Orthopedic Biomechanics,False,False,0.2809654176235199,0.42558157444000244,0.3388118803501129,0.023809194564819336,0.9797441959381104
failure of conventional retrograde cystography to ,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Engineering and Technology > Medical Engineering > Biomedical Engineering > Rehabilitation Engineering > Prosthetics,False,False,0.510678231716156,0.1567872166633606,0.3691218256950378,0.028110742568969727,0.4857499599456787
concomitant ipsilateral acetabular and femoral fra,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.6793331503868103,0.2962148189544678,0.5260858178138732,0.02389693260192871,0.8143789768218994
quality of life from return to work and sport acti,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.5510450005531311,0.2938990592956543,0.44818662405014037,0.025275468826293945,0.97517991065979
endovascular management of pelvic trauma: the inte,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Radiology > Interventional Radiology,False,True,0.19769899547100067,0.4564357399940491,0.30119369328022005,0.016956567764282227,0.43360161781311035
three-dimensional technologies used for patient sp,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.12046360969543457,0.583830714225769,0.30581045150756836,0.03343391418457031,0.8874819278717041
association of chondrolabral lesions with ultrasou,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.5519706606864929,0.3528010845184326,0.4723028302192688,0.024703264236450195,0.992063045501709
comparison of arthroscopy and fluoroscopy assisted,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.6037962436676025,0.3369326591491699,0.49705080986022954,0.022052288055419922,1.0484836101531982
midterm-clinical outcomes after hip arthroscopy in,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.5899882316589355,0.40936386585235596,0.5177384853363037,0.014523029327392578,0.30619168281555176
two-stage treatment of hip periprosthetic joint in,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Engineering and Technology > Medical Engineering > Biomedical Engineering > Biomechanics > Orthopedic Biomechanics,False,True,0.6193794012069702,0.27953314781188965,0.483440899848938,0.026054859161376953,0.8197877407073975
incidence and locations of preoperative deep venou,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Engineering and Technology > Medical Engineering > Biomedical Engineering > Rehabilitation Engineering > Orthotics,False,True,0.3010966181755066,0.2234441637992859,0.2700356364250183,0.02169179916381836,0.8924028873443604
custom-made metaphyseal sleeves in beyond aori iii,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.7500201463699341,0.4369523525238037,0.6247930288314819,0.02320122718811035,0.931753396987915
pelvic breadth and locomotor kinematics in human e,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Engineering and Technology > Medical Engineering > Biomedical Engineering > Rehabilitation Engineering > Orthotics,False,False,0.3460294008255005,0.31662338972091675,0.33426699638366697,0.03380703926086426,0.90726637840271
rationale for the use of the original classificati,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.785952091217041,0.31648290157318115,0.598164415359497,0.0215456485748291,0.9068255424499512
acute treatment of elderly patients with acetabula,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.784783124923706,0.35846298933029175,0.6142550706863403,0.022830724716186523,0.988877534866333
direct anterior approach in total hip arthroplasty,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.7731606960296631,0.32266294956207275,0.5929615974426269,0.021915674209594727,0.8477585315704346
morquio b disease: a case report,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Basic Medicine > Pathology > Cellular Pathology,False,False,0.18191435933113098,0.20911568403244019,0.19279488921165466,0.023538827896118164,0.8320364952087402
management and outcome of transepiphyseal femoral ,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.7443342208862305,0.2771063446998596,0.5574430704116822,0.017344236373901367,0.4859631061553955
decompression and neurolysis of the lateral femora,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Anesthesiology > Pain Management,False,False,0.2396639734506607,0.41151201725006104,0.30840319097042085,0.03262615203857422,0.8931136131286621
a comparison between ilioinguinal and modified sto,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.6890558004379272,0.3150217533111572,0.5394421815872192,0.014477968215942383,0.3732492923736572
basics in hip chondrolabral lesions and state of t,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.7660102844238281,0.3884153366088867,0.6149723052978515,0.020023345947265625,0.5402505397796631
does 3d printing-assisted acetabular or pelvic fra,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.4450584650039673,0.37943434715270996,0.41880881786346436,0.021428346633911133,0.9155244827270508
are suprapectineal quadrilateral surface buttressi,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.7609484791755676,0.3398836851119995,0.5925225615501404,0.021393537521362305,0.7876815795898438
cam morphology is associated with mri-defined cart,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.4670366644859314,0.29766416549682617,0.39928766489028933,0.030071496963500977,1.2179231643676758
isolated sacral injuries: postoperative length of ,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.43215522170066833,0.2540473937988281,0.36091209053993223,0.012739896774291992,0.2760782241821289
diagnostic and therapeutic joint injections,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,True,True,0.46684950590133667,0.3599785566329956,0.42410112619400026,0.022546768188476562,0.5716965198516846
comparative biomechanical study of screw fixation ,Medical and Health Science > Clinical Medicine > Surgery > Orthopedic Surgery,Interdisciplinary Field > Human Augmentation > Exoskeleton,False,False,0.8063070178031921,0.31722259521484375,0.6106732487678528,0.026980876922607422,0.7252354621887207
the diagnostic value of native kidney biopsy in lo,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.4835386276245117,0.38214898109436035,0.4429827690124512,0.024461984634399414,0.8369107246398926
characterization of renal inflammatory cytokines a,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.11057165265083313,0.2717582583427429,0.17504629492759705,0.024405241012573242,0.8661277294158936
modulation of podocyte phenotype in collapsing glo,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Natural Science > Biological Science > Cell Biology > Cell Structure,False,False,0.17474856972694397,0.27227163314819336,0.21375779509544374,0.023569107055664062,0.9467034339904785
management of anticoagulant-related nephropathy: a,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.5296582579612732,0.4368351697921753,0.492529022693634,0.02313375473022461,0.876596212387085
urinary metalloproteinases and tissue inhibitors o,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.40096235275268555,0.30880606174468994,0.3640998363494873,0.02193474769592285,1.1841082572937012
"macrothrombocytopenia, renal dysfunction and nephr",Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.391248494386673,0.2622023820877075,0.3396300494670868,0.02194690704345703,0.7315311431884766
n-acetylated domains in heparan sulfates revealed ,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Medical Biotechnology > Therapeutic Technology > Monoclonal Antibody,False,False,0.1353801041841507,0.36961060762405396,0.22907230556011202,0.023042678833007812,1.3769707679748535
feature selection and classification of urinary mr,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Medical Biotechnology > Diagnostic Technology > Molecular Diagnostics,False,False,0.10116609185934067,0.27303099632263184,0.16991205364465714,0.022185802459716797,0.7926750183105469
disease modeling of adamts9-related nephropathy us,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Medical Biotechnology > Regenerative Medicine > Organ Regeneration,False,True,0.15772783756256104,0.3144078254699707,0.2203998327255249,0.02565312385559082,0.7673933506011963
antiretroviral activity of 5-azacytidine during tr,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Basic Medicine > Immunology > Immunotherapy,False,False,0.14772263169288635,0.35667091608047485,0.23130194544792176,0.022548437118530273,0.8937516212463379
antioxidants ameliorate the expression of vascular,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Natural Science > Biological Science > Plant Biology > Plant Physiology,False,False,0.20031987130641937,0.19141221046447754,0.19675680696964265,0.011717081069946289,0.2684366703033447
tacrolimus protects podocytes from apoptosis via d,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Natural Science > Biological Science > Cell Biology > Apoptosis,False,False,0.1851218044757843,0.36402249336242676,0.2566820800304413,0.022019147872924805,0.9292094707489014
first case of covid-19-associated collapsing glome,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.12814192473888397,0.3469916582107544,0.21568181812763215,0.016813039779663086,0.5058202743530273
hepatitis c virus rna and core protein in kidney g,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Natural Science > Biological Science > Microbiology > Virology,False,True,0.24078482389450073,0.26636040210723877,0.25101505517959594,0.02705216407775879,0.9928600788116455
hyperfunctional complement c3 promotes c5-dependen,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Basic Medicine > Immunology > Immunotherapy,False,False,0.2995966970920563,0.24628138542175293,0.27827057242393494,0.026494979858398438,0.8593869209289551
effect of online hemodiafiltration on all-cause mo,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Basic Medicine > Physiology > Pathophysiology,False,True,0.4149521589279175,0.24749362468719482,0.3479687452316284,0.02576613426208496,0.9588072299957275
end points for sickle cell disease clinical trials,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Interdisciplinary Field > Translational and Applied Research > Translational Medicine > Bench to Bedside,False,False,0.1023605540394783,0.30287373065948486,0.18256582468748095,0.018489360809326172,0.5314669609069824
advanced glycation end products induce the apoptos,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Natural Science > Biological Science > Cell Biology > Cell Signaling,False,False,0.25908929109573364,0.2892796993255615,0.2711654543876648,0.0220334529876709,1.0578908920288086
prognostic value of kidney biopsy in myeloma cast ,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.4327034056186676,0.3929564952850342,0.41680464148521423,0.011677026748657227,0.3073582649230957
"runcaciguat, a novel soluble guanylate cyclase act",Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Basic Medicine > Pharmacology > Pharmacokinetics,False,True,0.19877061247825623,0.23197197914123535,0.21205115914344788,0.025220155715942383,1.0663392543792725
prospective study of the human polyomaviruses bk a,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Basic Medicine > Immunology > Immunotherapy,False,False,0.12232513725757599,0.2592426538467407,0.17709214389324188,0.03279829025268555,0.8110909461975098
covid-19 in a hispanic woman,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Cardiology,False,False,0.36099573969841003,0.29300832748413086,0.3338007748126984,0.023431062698364258,0.7511641979217529
the relationship between perirenal fat thickness a,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.25827303528785706,0.2905513048171997,0.2711843430995941,0.022908687591552734,0.9873983860015869
development and validation of a peripheral blood m,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Basic Medicine > Immunology > Immunotherapy,False,False,0.07101964950561523,0.42658448219299316,0.21324558258056642,0.012778520584106445,0.26936960220336914
high steroid sensitivity among children with nephr,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.16426128149032593,0.3228754997253418,0.22770696878433228,0.02457737922668457,0.7164638042449951
glomerular lesions in patients with sickle cell di,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.43834188580513,0.23713475465774536,0.35785903334617614,0.021566390991210938,0.8076479434967041
etiology of end-stage renal disease and arterial s,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.41320303082466125,0.3462194800376892,0.38640961050987244,0.02137303352355957,0.7548632621765137
indinavir crystal deposits associated with tubuloi,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,True,True,0.5449180006980896,0.40937626361846924,0.4907013058662415,0.016724109649658203,0.3691112995147705
generalized connective tissue disease in crtap-/- ,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Engineering and Technology > Medical Engineering > Biomedical Engineering > Biomechanics > Tissue Biomechanics,False,False,0.1383405476808548,0.24670624732971191,0.18168682754039767,0.024376392364501953,0.9184236526489258
mitochondrial dysfunction and neurodegeneration in,Medical and Health Science > Clinical Medicine > Internal Medicine > Nephrology,Medical and Health Science > Clinical Medicine > Neurology > Neurodegenerative Disease,False,False,0.4070883095264435,0.33810102939605713,0.3794933974742889,0.0202486515045166,0.5278935432434082
